,0
217,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
218,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
219,"['talk', 'tough', 'driving']"
220,"['war', 'latest', 'hour', 'long', 'call', 'breakaway', 'region', 'south', 'ready', 'join', 'russia', 'leader', 'russia', 'suffering', 'brain', 'drain', 'academy', 'chief']"
221,"['war', 'revolutionary', 'war', 'one', 'month', 'russia', 'taking', 'incredible', 'senior', 'official']"
222,"['disturbing', 'poll', 'tidbit', 'seen', 'today', 'admiration', 'butcher', 'unpatriotic', 'need', 'crystal', 'ball', 'guess', 'vast', 'majority', 'benedict', 'mean']"
223,"['russia', 'liberation', 'operation', 'pure', 'destruction']"
224,"['last', 'war', 'human', 'race', 'billion', 'us', 'die', 'people', 'something', 'stop']"
225,"['armored', 'personnel', 'carrier']"
226,"['russia', 'lying', 'ammunition', 'near', 'nuclear', 'power', 'plant']"
227,"['used', 'antipersonnel', 'mines', 'eastern', 'region', 'human', 'watch']"
228,"['russia', 'lying', 'ammunition', 'near', 'nuclear', 'power', 'plant']"
229,"['nothing', 'one', 'destroy', 'city', 'mass', 'murder', 'crime', 'scene']"
230,"['update', 'top', 'news', 'agency', 'ria', 'said', 'ammo', 'depot', 'human', 'factor', 'polite', 'way', 'say', 'someone', 'spot', 'screwed', 'send', 'u']"
231,"['another', 'horrific', 'story', 'woman', 'son', 'husband', 'got', 'got', 'days', 'room', 'survive', 'stopped', 'talking', 'boy', 'hospital']"
232,"['state', 'hacked', 'anonymous', 'broadcast', 'truth']"
233,"['another', 'day', 'another', 'war', 'crime', 'yesterday', 'near', 'today', 'used', 'cluster', 'munitions', 'near', 'investigation', 'underway', 'responsible', 'face', 'tribunal']"
234,"['infantry', 'fighting', 'vehicle', 'used', 'belong', 'army']"
235,"['think', 'nation', 'led', 'oppressive', 'rule', 'war', 'criminal', 'sense', 'call', 'war', 'criminal', 'ca', 'say', 'power', 'political', 'collusion']"
236,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
237,"['world', 'like', 'drone', 'footage', 'shot', 'city']"
238,"['japan', 'included', 'gold', 'list', 'luxury', 'export', 'russia', 'increase', 'response', 'aggression']"
239,"['another', 'horrific', 'story', 'woman', 'son', 'husband', 'got', 'got', 'days', 'room', 'survive', 'stopped', 'talking', 'boy', 'hospital']"
240,"['severe', 'shortage', 'operational', 'indirectly', 'appeal', 'donate', 'war', 'effort', 'visible', 'shell', 'guise', 'fighting', 'russia']"
241,"['certain', 'one', 'trick', 'pony', 'begging', 'dirt', 'trump']"
242,"['corridor', 'organized', 'regime', 'highway', 'anti', 'tank', 'mines', 'criminal', 'elsewhere', 'russia']"
243,"['uncommon', 'vehicle', 'articulated', 'terrain', 'vehicle']"
244,"['except', 'silent', 'trying', 'utmost', 'stop', 'atrocity', 'overthrow']"
245,"['state', 'emergency', 'service', 'people', 'following', 'missile', 'strike', 'building', 'regional', 'state', 'administration', 'people', 'injured', 'russia', 'killing']"
246,"['massive', 'army', 'note', 'possibly', 'noted', 'already', 'see', 'firstly', 'less', 'tweet']"
247,"['one', 'sign', 'throw', 'war', 'cannon', 'fodder', 'dig', 'build', 'extremely', 'radioactive', 'red', 'forest', 'near', 'nuclear', 'power', 'plant', 'source', 'head', 'exclusion', 'zone', 'agency', 'thread']"
248,"['trump', 'favor', 'dirt', 'joe', 'trump', 'classified', 'information', 'russia', 'dirt', 'never', 'thought', 'president', 'would', 'traitor', 'via']"
249,"['battalion', 'supply', 'truck', 'ammo', 'like', 'russia']"
250,"['mar', 'russia', 'million', 'russia', 'sell', 'territory', 'would', 'lost', 'united', 'kingdom', 'event', 'war', 'ad', 'support', 'us', 'click', 'link', 'shop']"
251,"['since', 'fired', 'daily', 'territory', 'republic']"
252,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
253,"['lieutenant', 'ken', 'ree', 'former', 'seal', 'operator', 'currently', 'fighting', 'part', 'foreign', 'legion']"
254,"['russia', 'running', 'cannon', 'fodder', 'die', 'madness', 'glorious', 'baby', 'killing', 'army', 'getting', 'arse', 'form', 'orderly', 'cue', 'ready', 'die']"
255,"['drone', 'dropping', 'munitions', 'onto', 'serious', 'toll', 'circa', 'command', 'trucks', 'supply', 'trucks', 'previously', 'posted', 'usually', 'munitions', 'used']"
256,"['even', 'fight', 'take']"
257,"['insane', 'footage', 'use', 'vicinity', 'totally', 'never', 'quite', 'seen', 'anything', 'like', 'far']"
258,"['president', 'trump', 'still', 'enamored', 'spite', 'fact', 'horrific', 'population']"
259,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
260,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
261,"['tank', 'memorial', 'soviet', 'berlin', 'covered', 'flag', 'embassy', 'sent', 'note', 'protest', 'berlin', 'tank', 'city']"
262,"['free', 'speech', 'president', 'hate', 'making', 'golden', 'calf', 'trump', 'biggest', 'loser', 'biggest', 'donor', 'election', 'interference', 'perpetrator']"
263,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
264,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
265,"['warning', 'graphic', 'video', 'population', 'living', 'outside', 'major', 'poor', 'invasion', 'opportunity', 'steal', 'something', 'bring', 'home', 'video']"
266,"['note', 'update', 'looking', 'good', 'time', 'retreat', 'china', 'power']"
267,"['ya', 'think', 'sent', 'minister', 'clownade', 'deal']"
268,"['war', 'russia', 'still', 'shelling', 'despite', 'promise', 'russia']"
269,"['army', 'group', 'combat', 'battalion', 'commander', 'col', 'found', 'froze', 'death', 'near', 'city', 'province']"
270,"['group', 'anonymous', 'broken', 'secret', 'central', 'bank', 'federation', 'privileged', 'government', 'financial', 'information', 'soon', 'made', 'public']"
271,"['suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'employee', 'state', 'agency', 'exclusion', 'zone', 'management', 'said', 'running', 'away', 'irradiated']"
272,"['russia', 'better', 'worse', 'russia', 'suspend', 'start', 'process', 'withdrawing', 'territory', 'penalty', 'intervention', 'civilized', 'world']"
273,"['yesterday', 'russia', 'shelled', 'administration', 'building', 'people', 'result', 'shelling', 'injured']"
274,"['army', 'another', 'tank', 'javelin', 'time', 'turret', 'merely', 'little']"
275,"['totally', 'helicopter']"
276,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
277,"['put', 'outside', 'parliament', 'many', 'according', 'since', 'beginning', 'war']"
278,"['war', 'left', 'dire', 'need', 'humanitarian', 'assistance', 'safety', 'protection', 'psychosocial', 'support', 'every', 'day', 'violence', 'million', 'fled', 'country', 'seek', 'safety']"
279,['via']
280,"['ambassador', 'dollar', 'ready', 'discuss', 'national', 'russia']"
281,"['least', 'wounded', 'regime', 'missile', 'strike', 'regional', 'administration', 'building', 'yesterday', 'russia']"
282,"['leave', 'nobody', 'behind']"
283,"['head', 'police', 'department', 'sides', 'organization', 'filter', 'leave', 'city', 'russia']"
284,['hell']
285,"['country', 'law', 'international', 'whatever', 'eating', 'enemy', 'roasting', 'couple', 'day', 'one', 'would', 'total', 'war']"
286,"['another', 'horrific', 'story', 'woman', 'son', 'husband', 'got', 'got', 'days', 'room', 'survive', 'stopped', 'talking', 'boy', 'hospital']"
287,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
288,"['us', 'commander', 'deterrence', 'strategy']"
289,"['mar', 'russia', 'million', 'russia', 'sell', 'territory', 'would', 'lost', 'united', 'kingdom', 'event', 'war', 'ad', 'support', 'us', 'click', 'link', 'shop']"
290,"['say', 'stop', 'mean', 'exactly', 'state', 'show', 'prime', 'time', 'possible', 'nuclear', 'strike', 'invasion', 'corridor', 'act']"
291,"['regime', 'end', 'starvation', 'oil', 'armed', 'morality', 'shame', 'need', 'oil', 'tell', 'ally', 'bin', 'end', 'genocide']"
292,"['middle', 'war', 'cat', 'human']"
293,['abandoned']
294,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
295,"['hardware', 'infantry', 'mobility', 'vehicle', 'note', 'well', 'battlefield', 'presumably', 'scrap', 'value']"
296,"['regime', 'equipment', 'army', 'russia']"
297,"['russia', 'lying', 'ammunition', 'near', 'nuclear', 'power', 'plant']"
298,"['last', 'war', 'human', 'race', 'billion', 'us', 'die', 'people', 'something', 'stop']"
299,"['make', 'fight', 'really', 'fight', 'wore', 'tin', 'foil', 'hat', 'would', 'think', 'fall', 'hence', 'evidence']"
300,"['medicine', 'safe', 'warm', 'clothes', 'cash', 'medical', 'equipment', 'war', 'rage', 'support']"
301,"['thread', 'first', 'first', 'go', 'streets', 'protest', 'show', 'support', 'pressure', 'government', 'provide', 'military', 'aid', 'impose', 'russia', 'total', 'disconnection', 'swift', 'oil', 'ban']"
302,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
303,"['free', 'speech', 'president', 'hate', 'making', 'golden', 'calf', 'trump', 'biggest', 'loser', 'biggest', 'donor', 'election', 'interference', 'perpetrator']"
304,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
305,"['hour', 'midnight', 'shelling', 'stop', 'feel', 'like', 'keep', 'word', 'every', 'shot', 'every', 'rocket', 'somebody', 'death']"
306,"['anything', 'stop', 'see', 'everything', 'stop', 'month', 'old', 'war', 'old', 'war', 'people']"
307,"['dearth', 'attention', 'towards', 'suffering', 'become', 'even', 'evident', 'desire', 'stop', 'war', 'selectively', 'towards']"
308,"['scary', 'blast', 'past', 'know', 'like', 'dangerous', 'unacceptable', 'say', 'enough', 'remove']"
309,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
310,"['year', 'old', 'girl', 'said', 'drunk', 'one', 'one', 'several', 'moreover', 'husband', 'yet', 'buried', 'four', 'year', 'old', 'son', 'boiler', 'house', 'slept', 'ran', 'away', 'son']"
311,"['literally', 'worst', 'night', 'shelling', 'sleep', 'get', 'say', 'pull', 'back']"
312,"['never', 'forget', 'violently', 'implement', 'un', 'apartheid', 'south']"
313,"['russia', 'listening', 'get']"
314,"['middle', 'war', 'cat', 'human']"
315,"['infantry', 'fighting', 'vehicle', 'used', 'belong', 'army']"
316,"['last', 'war', 'human', 'race', 'billion', 'us', 'die', 'people', 'something', 'stop']"
317,"['russia', 'lying', 'ammunition', 'near', 'nuclear', 'power', 'plant']"
318,"['key', 'badly', 'wounded', 'city', 'storming', 'empty', 'building', 'organizer', 'murder', 'opposition', 'leader']"
319,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
320,"['another', 'p', 'strike', 'vehicle', 'possibly']"
321,"['make', 'fight', 'really', 'fight', 'wore', 'tin', 'foil', 'hat', 'would', 'think', 'fall', 'hence', 'evidence']"
322,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
323,"['russia', 'better', 'worse', 'russia', 'suspend', 'start', 'process', 'withdrawing', 'territory', 'penalty', 'intervention', 'civilized', 'world']"
324,"['lost', 'credibility', 'mick']"
325,"['previously', 'unseen', 'chemical', 'reconnaissance', 'vehicle', 'cargo', 'trucks', 'two', 'believe', 'first', 'tank', 'type', 'since', 'day', 'one']"
326,['push']
327,"['russia', 'liberation', 'operation', 'pure', 'destruction']"
328,"['russia', 'president', 'decree', 'banning', 'state', 'foreign', 'critical', 'information', 'infrastructure', 'according', 'ria']"
329,"['looming', 'inflation', 'crisis', 'already', 'rising', 'across', 'russia', 'feeling', 'pinch', 'even', 'read', 'insight', 'inflation']"
330,"['last', 'war', 'human', 'race', 'billion', 'us', 'die', 'people', 'something', 'stop']"
331,"['ca', 'help', 'see', 'typical', 'politician', 'annoying', 'read', 'macron', 'still', 'falling', 'like', 'take', 'train', 'try', 'deliver', 'real', 'aid']"
332,"['infantry', 'fighting', 'vehicle', 'army', 'recent', 'battle', 'h']"
333,"['son', 'cried', 'times', 'talk', 'woman', 'sexually', 'agreed', 'one', 'reason', 'dispel', 'rape', 'shocking', 'true']"
334,"['bloody', 'blatant', 'minister', 'armed', 'baku', 'meet', 'ministry', 'defense', 'day', 'visit', 'must', 'temper', 'zeal', 'open', 'second', 'front', 'russia', 'war', 'ethnic', 'cleansing']"
335,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
336,"['us', 'always', 'keeping', 'word', 'country', 'today', 'say', 'transfer', 'necessary', 'tomorrow', 'afraid', 'war']"
337,"['middle', 'war', 'cat', 'human']"
338,"['suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'employee', 'state', 'agency', 'exclusion', 'zone', 'management', 'said', 'running', 'away', 'irradiated']"
339,"['massive', 'army', 'note', 'possibly', 'noted', 'already', 'see', 'firstly', 'less', 'tweet']"
340,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
341,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
342,['war']
343,"['last', 'war', 'human', 'race', 'billion', 'us', 'die', 'people', 'something', 'stop']"
344,"['former', 'president', 'trump', 'never', 'president', 'stooge', 'ran', 'treasonous', 'regime', 'assets', 'prosecute', 'partner', 'trump', 'collins']"
345,"['russia', 'listening', 'get']"
346,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
347,"['secretary', 'general', 'extraordinary', 'meeting', 'alliance', 'march', 'russia', 'could', 'threaten', 'let', 'occupy', 'huge', 'mistake']"
348,"['one', 'sign', 'throw', 'war', 'cannon', 'fodder', 'dig', 'build', 'extremely', 'radioactive', 'red', 'forest', 'near', 'nuclear', 'power', 'plant', 'source', 'head', 'exclusion', 'zone', 'agency', 'thread']"
349,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
350,"['russia', 'better', 'worse', 'russia', 'suspend', 'start', 'process', 'withdrawing', 'territory', 'penalty', 'intervention', 'civilized', 'world']"
351,"['disturbing', 'poll', 'tidbit', 'seen', 'today', 'admiration', 'butcher', 'unpatriotic', 'need', 'crystal', 'ball', 'guess', 'vast', 'majority', 'benedict', 'mean']"
352,"['tank', 'memorial', 'soviet', 'berlin', 'covered', 'flag', 'embassy', 'sent', 'note', 'protest', 'berlin', 'tank', 'city']"
353,"['literally', 'worst', 'night', 'shelling', 'sleep', 'get', 'say', 'pull', 'back']"
354,"['last', 'war', 'human', 'race', 'billion', 'us', 'die', 'people', 'something', 'stop']"
355,"['one', 'sign', 'throw', 'war', 'cannon', 'fodder', 'dig', 'build', 'extremely', 'radioactive', 'red', 'forest', 'near', 'nuclear', 'power', 'plant', 'source', 'head', 'exclusion', 'zone', 'agency', 'thread']"
356,"['russia', 'lying', 'ammunition', 'near', 'nuclear', 'power', 'plant']"
357,"['worse', 'bush', 'please', 'win']"
